survey_date,country,pct_mask,pct_belief_masking_effective,pct_worried_catch_covid,pct_received_news_local_health,pct_received_news_experts,pct_received_news_who,pct_received_news_govt_health,pct_received_news_politicians,pct_received_news_journalists,pct_received_news_friends,pct_trust_covid_info_local_health,pct_trust_covid_info_experts,pct_trust_covid_info_who,pct_trust_covid_info_govt_health,pct_trust_covid_info_politicians,pct_trust_covid_info_journalists,pct_trust_covid_info_friends,total_tests,total_cases,total_deaths,new_cases_smoothed,new_deaths_smoothed,Facial Coverings,Containment health index (average),population
2020-05-15,Colombia,0.7894490035169989,,,,,,,,,,,,,,,,,,10051.0,428.0,435.0,16.286,4.0,82.14,51874028.0
2020-05-16,Colombia,0.8041751758565918,,,,,,,,,,,,,,,,,,10051.0,428.0,435.0,16.286,4.0,82.14,51874028.0
2020-05-17,Colombia,0.8119861531804413,,,,,,,,,,,,,,,,,,14216.0,546.0,595.0,16.857,4.0,82.14,51874028.0
2020-05-18,Colombia,0.8016368727116089,,,,,,,,,,,,,,,,,,14216.0,546.0,595.0,16.857,4.0,82.14,51874028.0
2020-05-19,Colombia,0.8077843009349859,,,,,,,,,,,,,,,,,,14216.0,546.0,595.0,16.857,4.0,82.14,51874028.0
2020-05-20,Colombia,0.8040920716112532,,,,,,,,,,,,,,,,,,14216.0,546.0,595.0,16.857,4.0,82.14,51874028.0
2020-05-21,Colombia,0.8126826417299825,,,,,,,,,,,,,,,,,,14216.0,546.0,595.0,16.857,4.0,82.14,51874028.0
2020-05-22,Colombia,0.8226759806555616,,,,,,,,,,,,,,,,,,14216.0,546.0,595.0,16.857,4.0,82.14,51874028.0
2020-05-23,Colombia,0.8108922363847045,,,,,,,,,,,,,,,,,,14216.0,546.0,595.0,16.857,4.0,82.14,51874028.0
2020-05-24,Colombia,0.8211009174311926,,,,,,,,,,,,,,,,,,19131.0,682.0,702.143,19.429,4.0,82.14,51874028.0
2020-05-25,Colombia,0.8266038582323912,,,,,,,,,,,,,,,,,,19131.0,682.0,702.143,19.429,4.0,82.14,51874028.0
2020-05-26,Colombia,0.8171899354264084,,,,,,,,,,,,,,,,,,19131.0,682.0,702.143,19.429,4.0,82.14,51874028.0
2020-05-27,Colombia,0.8123610493552691,,,,,,,,,,,,,,,,,,19131.0,682.0,702.143,19.429,4.0,82.14,51874028.0
2020-05-28,Colombia,0.8252658997178207,,,,,,,,,,,,,,,,,,19131.0,682.0,702.143,19.429,4.0,82.14,51874028.0
2020-05-29,Colombia,0.8175570826867656,,,,,,,,,,,,,,,,,,19131.0,682.0,702.143,19.429,4.0,82.14,51874028.0
2020-05-30,Colombia,0.8179694137638063,,,,,,,,,,,,,,,,,,19131.0,682.0,702.143,19.429,4.0,82.14,51874028.0
2020-05-31,Colombia,0.8299940487998413,,,,,,,,,,,,,,,,,,26688.0,853.0,1079.571,24.429,4.0,82.14,51874028.0
2020-06-01,Colombia,0.8170096021947874,,,,,,,,,,,,,,,,,,26688.0,853.0,1079.571,24.429,4.0,82.14,51874028.0
2020-06-02,Colombia,0.8371788148925013,,,,,,,,,,,,,,,,,343518.0,26688.0,853.0,1079.571,24.429,4.0,82.14,51874028.0
2020-06-03,Colombia,0.8346297896859695,,,,,,,,,,,,,,,,,356338.0,26688.0,853.0,1079.571,24.429,4.0,82.14,51874028.0
2020-06-04,Colombia,0.8368863049095607,,,,,,,,,,,,,,,,,,26688.0,853.0,1079.571,24.429,4.0,82.14,51874028.0
2020-06-05,Colombia,0.8415055248618785,,,,,,,,,,,,,,,,,380206.0,26688.0,853.0,1079.571,24.429,4.0,82.14,51874028.0
2020-06-06,Colombia,0.8595949193271541,,,,,,,,,,,,,,,,,394502.0,26688.0,853.0,1079.571,24.429,4.0,82.14,51874028.0
2020-06-07,Colombia,0.8523259444270996,,,,,,,,,,,,,,,,,405387.0,36635.0,1145.0,1421.0,41.714,4.0,82.14,51874028.0
2020-06-08,Colombia,0.8441388343156516,,,,,,,,,,,,,,,,,416415.0,36635.0,1145.0,1421.0,41.714,4.0,82.14,51874028.0
2020-06-09,Colombia,0.8365837256220578,,,,,,,,,,,,,,,,,428845.0,36635.0,1145.0,1421.0,41.714,4.0,82.14,51874028.0
2020-06-10,Colombia,0.8503723764387271,,,,,,,,,,,,,,,,,440609.0,36635.0,1145.0,1421.0,41.714,4.0,82.14,51874028.0
2020-06-11,Colombia,0.8507223113964687,,,,,,,,,,,,,,,,,453862.0,36635.0,1145.0,1421.0,41.714,4.0,82.14,51874028.0
2020-06-12,Colombia,0.8362556561085973,,,,,,,,,,,,,,,,,465850.0,36635.0,1145.0,1421.0,41.714,4.0,82.14,51874028.0
2020-06-13,Colombia,0.8492987168009549,,,,,,,,,,,,,,,,,477373.0,36635.0,1145.0,1421.0,41.714,4.0,82.14,51874028.0
2020-06-14,Colombia,0.8461074230537116,,,,,,,,,,,,,,,,,492735.0,46858.0,1545.0,1460.429,57.143,4.0,82.14,51874028.0
2020-06-15,Colombia,0.8471394517282479,,,,,,,,,,,,,,,,,505235.0,46858.0,1545.0,1460.429,57.143,4.0,82.14,51874028.0
2020-06-16,Colombia,0.8397689267254485,,,,,,,,,,,,,,,,,517615.0,46858.0,1545.0,1460.429,57.143,4.0,82.14,51874028.0
2020-06-17,Colombia,0.8469263542300669,,,,,,,,,,,,,,,,,532782.0,46858.0,1545.0,1460.429,57.143,4.0,82.14,51874028.0
2020-06-18,Colombia,0.8579323797139142,,,,,,,,,,,,,,,,,548143.0,46858.0,1545.0,1460.429,57.143,4.0,82.14,51874028.0
2020-06-19,Colombia,0.8419010669253152,,,,,,,,,,,,,,,,,565808.0,46858.0,1545.0,1460.429,57.143,4.0,82.14,51874028.0
2020-06-20,Colombia,0.8458043017267495,,,,,,,,,,,,,,,,,583220.0,46858.0,1545.0,1460.429,57.143,4.0,82.14,51874028.0
2020-06-21,Colombia,0.846435709526982,,,,,,,,,,,,,,,,,601625.0,63276.0,2045.0,2345.429,71.429,4.0,82.14,51874028.0
2020-06-22,Colombia,0.8567591763652641,,,,,,,,,,,,,,,,,617596.0,63276.0,2045.0,2345.429,71.429,4.0,82.14,51874028.0
2020-06-23,Colombia,0.8478947368421053,,,,,,,,,,,,,,,,,631467.0,63276.0,2045.0,2345.429,71.429,4.0,82.14,51874028.0
2020-06-24,Colombia,0.8502358490566038,,,,,,,,,,,,,,,,,648828.0,63276.0,2045.0,2345.429,71.429,4.0,82.14,51874028.0
2020-06-25,Colombia,0.8374821173104435,,,,,,,,,,,,,,,,,667211.0,63276.0,2045.0,2345.429,71.429,4.0,82.14,51874028.0
2020-06-26,Colombia,0.8499106611078022,,,,,,,,,,,,,,,,,686028.0,63276.0,2045.0,2345.429,71.429,4.0,82.14,51874028.0
2020-06-27,Colombia,0.8514762898896511,,,,,,,,,,,,,,,,,705150.0,63276.0,2045.0,2345.429,71.429,4.0,82.14,51874028.0
2020-06-28,Colombia,0.8472422754836847,,,,,,,,,,,,,,,,,722711.0,84442.0,2811.0,3023.714,109.429,4.0,82.14,51874028.0
2020-06-29,Colombia,0.853501400560224,,,,,,,,,,,,,,,,,740309.0,84442.0,2811.0,3023.714,109.429,4.0,82.14,51874028.0
2020-06-30,Colombia,0.8473072215422277,,,,,,,,,,,,,,,,,757517.0,84442.0,2811.0,3023.714,109.429,4.0,82.14,51874028.0
2020-07-01,Colombia,0.8632764920828259,,,,,,,,,,,,,,,,,775536.0,84442.0,2811.0,3023.714,109.429,4.0,82.14,51874028.0
2020-07-02,Colombia,0.8511350949013771,,,,,,,,,,,,,,,,,794644.0,84442.0,2811.0,3023.714,109.429,4.0,82.14,51874028.0
2020-07-03,Colombia,0.8547360539123924,,,,,,,,,,,,,,,,,815162.0,84442.0,2811.0,3023.714,109.429,4.0,82.14,51874028.0
2020-07-04,Colombia,0.8657741160315826,,,,,,,,,,,,,,,,,836012.0,84442.0,2811.0,3023.714,109.429,4.0,82.14,51874028.0
2020-07-05,Colombia,0.8560454241816967,,,,,,,,,,,,,,,,,856975.0,109505.0,3777.0,3580.429,138.0,4.0,82.14,51874028.0
2020-07-06,Colombia,0.8651271753681392,,,,,,,,,,,,,,,,,877341.0,109505.0,3777.0,3580.429,138.0,4.0,82.14,51874028.0
2020-07-07,Colombia,0.8586264656616416,,,,,,,,,,,,,,,,,898380.0,109505.0,3777.0,3580.429,138.0,4.0,82.14,51874028.0
2020-07-08,Colombia,0.8616953473550032,,,,,,,,,,,,,,,,,919712.0,109505.0,3777.0,3580.429,138.0,4.0,82.14,51874028.0
2020-07-09,Colombia,0.8561032087330467,,,,,,,,,,,,,,,,,940984.0,109505.0,3777.0,3580.429,138.0,4.0,82.14,51874028.0
2020-07-10,Colombia,0.8570992366412213,,,,,,,,,,,,,,,,,964172.0,109505.0,3777.0,3580.429,138.0,4.0,82.14,51874028.0
2020-07-11,Colombia,0.8646367199276455,,,,,,,,,,,,,,,,,1001633.0,109505.0,3777.0,3580.429,138.0,4.0,82.14,51874028.0
2020-07-12,Colombia,0.8709215798511735,,,,,,,,,,,,,,,,,1026714.0,140776.0,4925.0,4467.286,164.0,4.0,82.14,51874028.0
2020-07-13,Colombia,0.8625521765056648,,,,,,,,,,,,,,,,,1052247.0,140776.0,4925.0,4467.286,164.0,4.0,82.14,51874028.0
2020-07-14,Colombia,0.8589527027027027,,,,,,,,,,,,,,,,,1077759.0,140776.0,4925.0,4467.286,164.0,4.0,82.14,51874028.0
2020-07-15,Colombia,0.8569364161849711,,,,,,,,,,,,,,,,,1103443.0,140776.0,4925.0,4467.286,164.0,4.0,82.14,51874028.0
2020-07-16,Colombia,0.8595693054291781,,,,,,,,,,,,,,,,,1128769.0,140776.0,4925.0,4467.286,164.0,4.0,80.95,51874028.0
2020-07-17,Colombia,0.8516466605109264,,,,,,,,,,,,,,,,,1154640.0,140776.0,4925.0,4467.286,164.0,4.0,80.95,51874028.0
2020-07-18,Colombia,0.8567181926278241,,,,,,,,,,,,,,,,,1180985.0,140776.0,4925.0,4467.286,164.0,4.0,80.95,51874028.0
2020-07-19,Colombia,0.8516228748068007,,,,,,,,,,,,,,,,,1205024.0,182140.0,6288.0,5909.143,194.714,4.0,80.95,51874028.0
2020-07-20,Colombia,0.8468521229868229,,,,,,,,,,,,,,,,,1231429.0,182140.0,6288.0,5909.143,194.714,4.0,80.95,51874028.0
2020-07-21,Colombia,0.8392594769321187,,,,,,,,,,,,,,,,,1258404.0,182140.0,6288.0,5909.143,194.714,4.0,80.95,51874028.0
2020-07-22,Colombia,0.8353156450137237,,,,,,,,,,,,,,,,,1287176.0,182140.0,6288.0,5909.143,194.714,4.0,80.95,51874028.0
2020-07-23,Colombia,0.8520408163265306,,,,,,,,,,,,,,,,,1315578.0,182140.0,6288.0,5909.143,194.714,4.0,80.95,51874028.0
2020-07-24,Colombia,0.8513846153846154,,,,,,,,,,,,,,,,,1344008.0,182140.0,6288.0,5909.143,194.714,4.0,80.95,51874028.0
2020-07-25,Colombia,0.8474070051588379,,,,,,,,,,,,,,,,,1373516.0,182140.0,6288.0,5909.143,194.714,4.0,80.95,51874028.0
2020-07-26,Colombia,0.8507543103448276,,,,,,,,,,,,,,,,,1403520.0,233541.0,7975.0,7343.0,241.0,4.0,80.95,51874028.0
2020-07-27,Colombia,0.8483783783783784,,,,,,,,,,,,,,,,,1433785.0,233541.0,7975.0,7343.0,241.0,4.0,80.95,51874028.0
2020-07-28,Colombia,0.8474165769644779,,,,,,,,,,,,,,,,,1464823.0,233541.0,7975.0,7343.0,241.0,4.0,80.95,51874028.0
2020-07-29,Colombia,0.8424293310943185,,,,,,,,,,,,,,,,,1496879.0,233541.0,7975.0,7343.0,241.0,4.0,80.95,51874028.0
2020-07-30,Colombia,0.8440875912408761,,,,,,,,,,,,,,,,,1532478.0,233541.0,7975.0,7343.0,241.0,4.0,80.95,51874028.0
2020-07-31,Colombia,0.8499706400469759,,,,,,,,,,,,,,,,,1568540.0,233541.0,7975.0,7343.0,241.0,4.0,80.95,51874028.0
2020-08-01,Colombia,0.8440656565656566,,,,,,,,,,,,,,,,,1604043.0,233541.0,7975.0,7343.0,241.0,4.0,80.95,51874028.0
2020-08-02,Colombia,0.8549840162743388,,,,,,,,,,,,,,,,,1644196.0,295508.0,10105.0,8852.429,304.286,4.0,80.95,51874028.0
2020-08-03,Colombia,0.8406259980836793,,,,,,,,,,,,,,,,,1681727.0,295508.0,10105.0,8852.429,304.286,4.0,80.95,51874028.0
2020-08-04,Colombia,0.8462873004857737,,,,,,,,,,,,,,,,,1720897.0,295508.0,10105.0,8852.429,304.286,4.0,80.95,51874028.0
2020-08-05,Colombia,0.8520900321543409,,,,,,,,,,,,,,,,,1761402.0,295508.0,10105.0,8852.429,304.286,4.0,80.95,51874028.0
2020-08-06,Colombia,0.8568051334008778,,,,,,,,,,,,,,,,,1804076.0,295508.0,10105.0,8852.429,304.286,4.0,80.95,51874028.0
2020-08-07,Colombia,0.8566365979381443,,,,,,,,,,,,,,,,,1847578.0,295508.0,10105.0,8852.429,304.286,4.0,80.95,51874028.0
2020-08-08,Colombia,0.853796751038912,,,,,,,,,,,,,,,,,1884182.0,295508.0,10105.0,8852.429,304.286,4.0,80.95,51874028.0
2020-08-09,Colombia,0.8602401601067379,,,,,,,,,,,,,,,,,1918656.0,367196.0,12250.0,10241.143,306.429,4.0,80.95,51874028.0
2020-08-10,Colombia,0.8438458915785885,,,,,,,,,,,,,,,,,1954042.0,367196.0,12250.0,10241.143,306.429,4.0,80.95,51874028.0
2020-08-11,Colombia,0.847463768115942,,,,,,,,,,,,,,,,,1994778.0,367196.0,12250.0,10241.143,306.429,4.0,80.95,51874028.0
2020-08-12,Colombia,0.8630952380952381,,,,,,,,,,,,,,,,,2044189.0,367196.0,12250.0,10241.143,306.429,4.0,80.95,51874028.0
2020-08-13,Colombia,0.8519697572622363,,,,,,,,,,,,,,,,,2088094.0,367196.0,12250.0,10241.143,306.429,4.0,80.95,51874028.0
2020-08-14,Colombia,0.8570336391437309,,,,,,,,,,,,,,,,,2134206.0,367196.0,12250.0,10241.143,306.429,4.0,80.95,51874028.0
2020-08-15,Colombia,0.8538794801102796,,,,,,,,,,,,,,,,,2177047.0,367196.0,12250.0,10241.143,306.429,4.0,80.95,51874028.0
2020-08-16,Colombia,0.8690388848129127,,,,,,,,,,,,,,,,,2217559.0,445111.0,14492.0,11130.714,320.286,4.0,80.95,51874028.0
2020-08-17,Colombia,0.853013746915756,,,,,,,,,,,,,,,,,2251822.0,445111.0,14492.0,11130.714,320.286,4.0,80.95,51874028.0
2020-08-18,Colombia,0.8457910014513788,,,,,,,,,,,,,,,,,2291190.0,445111.0,14492.0,11130.714,320.286,4.0,80.95,51874028.0
2020-08-19,Colombia,0.8594319009468318,,,,,,,,,,,,,,,,,2329123.0,445111.0,14492.0,11130.714,320.286,4.0,80.95,51874028.0
2020-08-20,Colombia,0.8477099236641221,,,,,,,,,,,,,,,,,2366615.0,445111.0,14492.0,11130.714,320.286,4.0,80.95,51874028.0
2020-08-21,Colombia,0.8355847163257429,,,,,,,,,,,,,,,,,2401328.0,445111.0,14492.0,11130.714,320.286,4.0,80.95,51874028.0
2020-08-22,Colombia,0.8497536945812808,,,,,,,,,,,,,,,,,2441948.0,445111.0,14492.0,11130.714,320.286,4.0,80.95,51874028.0
2020-08-23,Colombia,0.8549734244495064,,,,,,,,,,,,,,,,,2465827.0,522138.0,16568.0,11003.857,296.571,4.0,80.95,51874028.0
2020-08-24,Colombia,0.8545454545454545,,,,,,,,,,,,,,,,,2500244.0,522138.0,16568.0,11003.857,296.571,4.0,80.95,51874028.0
2020-08-25,Colombia,0.8641425389755011,,,,,,,,,,,,,,,,,2537283.0,522138.0,16568.0,11003.857,296.571,4.0,80.95,51874028.0
2020-08-26,Colombia,0.8577965505103836,,,,,,,,,,,,,,,,,2573632.0,522138.0,16568.0,11003.857,296.571,4.0,80.95,51874028.0
2020-08-27,Colombia,0.8648134044173648,,,,,,,,,,,,,,,,,2610622.0,522138.0,16568.0,11003.857,296.571,4.0,80.95,51874028.0
2020-08-28,Colombia,0.8553459119496856,,,,,,,,,,,,,,,,,2645758.0,522138.0,16568.0,11003.857,296.571,4.0,80.95,51874028.0
2020-08-29,Colombia,0.8634435962680237,,,,,,,,,,,,,,,,,2676156.0,522138.0,16568.0,11003.857,296.571,4.0,80.95,51874028.0
2020-08-30,Colombia,0.8688845401174168,,,,,,,,,,,,,,,,,2706310.0,590520.0,18767.0,9768.857,314.143,4.0,80.95,51874028.0
2020-08-31,Colombia,0.8717738631708316,,,,,,,,,,,,,,,,,2736862.0,590520.0,18767.0,9768.857,314.143,4.0,80.95,51874028.0
2020-09-01,Colombia,0.8588564574170332,,,,,,,,,,,,,,,,,2767368.0,590520.0,18767.0,9768.857,314.143,1.0,58.33,51874028.0
2020-09-02,Colombia,0.8661290322580645,,,,,,,,,,,,,,,,,2794196.0,590520.0,18767.0,9768.857,314.143,1.0,58.33,51874028.0
2020-09-03,Colombia,0.8550391164289002,,,,,,,,,,,,,,,,,2828093.0,590520.0,18767.0,9768.857,314.143,1.0,58.33,51874028.0
2020-09-04,Colombia,0.8737316798196166,,,,,,,,,,,,,,,,,2863922.0,590520.0,18767.0,9768.857,314.143,1.0,58.33,51874028.0
2020-09-05,Colombia,0.8853503184713376,,,,,,,,,,,,,,,,,2895932.0,590520.0,18767.0,9768.857,314.143,1.0,58.33,51874028.0
2020-09-06,Colombia,0.8762290341237711,,,,,,,,,,,,,,,,,2923466.0,650062.0,20888.0,8506.0,303.0,1.0,58.33,51874028.0
2020-09-07,Colombia,0.8663883089770354,,,,,,,,,,,,,,,,,2953998.0,650062.0,20888.0,8506.0,303.0,1.0,58.33,51874028.0
2020-09-08,Colombia,0.8824152542372882,,,,,,,,,,,,,,,,,2986139.0,650062.0,20888.0,8506.0,303.0,1.0,58.33,51874028.0
2020-09-09,Colombia,0.8797327394209354,,,,,,,,,,,,,,,,,3017853.0,650062.0,20888.0,8506.0,303.0,1.0,58.33,51874028.0
2020-09-10,Colombia,0.8698979591836735,,,,,,,,,,,,,,,,,3051748.0,650062.0,20888.0,8506.0,303.0,1.0,58.33,51874028.0
2020-09-11,Colombia,0.8627187079407806,,,,,,,,,,,,,,,,,3089503.0,650062.0,20888.0,8506.0,303.0,1.0,58.33,51874028.0
2020-09-12,Colombia,0.8819836785938481,,,,,,,,,,,,,,,,,3121597.0,650062.0,20888.0,8506.0,303.0,1.0,58.33,51874028.0
2020-09-13,Colombia,0.8927953890489914,,,,,,,,,,,,,,,,,3152624.0,702088.0,22518.0,7432.286,232.857,1.0,58.33,51874028.0
2020-09-14,Colombia,0.8685552407932011,,,,,,,,,,,,,,,,,3179889.0,702088.0,22518.0,7432.286,232.857,1.0,58.33,51874028.0
2020-09-15,Colombia,0.8919716646989374,,,,,,,,,,,,,,,,,3201756.0,702088.0,22518.0,7432.286,232.857,1.0,58.33,51874028.0
2020-09-16,Colombia,0.8678362573099415,,,,,,,,,,,,,,,,,3235593.0,702088.0,22518.0,7432.286,232.857,1.0,58.33,51874028.0
2020-09-17,Colombia,0.8795252225519288,,,,,,,,,,,,,,,,,3286548.0,702088.0,22518.0,7432.286,232.857,1.0,58.33,51874028.0
2020-09-18,Colombia,0.8852163461538461,,,,,,,,,,,,,,,,,3320240.0,702088.0,22518.0,7432.286,232.857,1.0,58.33,51874028.0
2020-09-19,Colombia,0.8740000000000001,,,,,,,,,,,,,,,,,3352438.0,702088.0,22518.0,7432.286,232.857,1.0,58.33,51874028.0
2020-09-20,Colombia,0.8862179487179487,,,,,,,,,,,,,,,,,3381410.0,750471.0,23850.0,6911.857,190.286,1.0,58.33,51874028.0
2020-09-21,Colombia,0.8907815631262525,,,,,,,,,,,,,,,,,3412293.0,750471.0,23850.0,6911.857,190.286,1.0,58.33,51874028.0
2020-09-22,Colombia,0.8789525691699605,,,,,,,,,,,,,,,,,3448251.0,750471.0,23850.0,6911.857,190.286,1.0,54.76,51874028.0
2020-09-23,Colombia,0.8946855192588979,,,,,,,,,,,,,,,,,3486572.0,750471.0,23850.0,6911.857,190.286,1.0,54.76,51874028.0
2020-09-24,Colombia,0.8936170212765957,,,,,,,,,,,,,,,,,3521963.0,750471.0,23850.0,6911.857,190.286,1.0,54.76,51874028.0
2020-09-25,Colombia,0.8864223025296851,,,,,,,,,,,,,,,,,3558371.0,750471.0,23850.0,6911.857,190.286,1.0,54.76,51874028.0
2020-09-26,Colombia,0.8782424563260984,,,,,,,,,,,,,,,,,3592189.0,750471.0,23850.0,6911.857,190.286,1.0,54.76,51874028.0
2020-09-27,Colombia,0.9093816631130064,,,,,,,,,,,,,,,,,3623858.0,798317.0,25103.0,6835.143,179.0,1.0,54.76,51874028.0
2020-09-28,Colombia,0.9040326697294538,,,,,,,,,,,,,,,,,3655039.0,798317.0,25103.0,6835.143,179.0,1.0,54.76,51874028.0
2020-09-29,Colombia,0.9025110782865584,,,,,,,,,,,,,,,,,3689381.0,798317.0,25103.0,6835.143,179.0,1.0,54.76,51874028.0
2020-09-30,Colombia,0.8806434872859367,,,,,,,,,,,,,,,,,3724462.0,798317.0,25103.0,6835.143,179.0,1.0,54.76,51874028.0
2020-10-01,Colombia,0.8964013086150491,,,,,,,,,,,,,,,,,3762648.0,798317.0,25103.0,6835.143,179.0,1.0,54.76,51874028.0
2020-10-02,Colombia,0.8977149075081611,,,,,,,,,,,,,,,,,3804786.0,798317.0,25103.0,6835.143,179.0,1.0,54.76,51874028.0
2020-10-03,Colombia,0.9052083333333332,,,,,,,,,,,,,,,,,3847411.0,798317.0,25103.0,6835.143,179.0,1.0,54.76,51874028.0
2020-10-04,Colombia,0.9085303186022612,,,,,,,,,,,,,,,,,3879746.0,841531.0,26397.0,6173.429,184.857,1.0,54.76,51874028.0
2020-10-05,Colombia,0.8915139826422372,,,,,,,,,,,,,,,,,3915475.0,841531.0,26397.0,6173.429,184.857,1.0,54.76,51874028.0
2020-10-06,Colombia,0.905239179954442,,,,,,,,,,,,,,,,,3952825.0,841531.0,26397.0,6173.429,184.857,1.0,54.76,51874028.0
2020-10-07,Colombia,0.8921028466483012,,,,,,,,,,,,,,,,,3990171.0,841531.0,26397.0,6173.429,184.857,1.0,54.76,51874028.0
2020-10-08,Colombia,0.9056695992179864,,,,,,,,,,,,,,,,,4032219.0,841531.0,26397.0,6173.429,184.857,1.0,54.76,51874028.0
2020-10-09,Colombia,0.8949506674405108,,,,,,,,,,,,,,,,,4081691.0,841531.0,26397.0,6173.429,184.857,1.0,54.76,51874028.0
2020-10-10,Colombia,0.8903508771929824,,,,,,,,,,,,,,,,,4125939.0,841531.0,26397.0,6173.429,184.857,1.0,54.76,51874028.0
2020-10-11,Colombia,0.9014267185473412,,,,,,,,,,,,,,,,,4158069.0,894300.0,27495.0,7538.429,156.857,1.0,54.76,51874028.0
2020-10-12,Colombia,0.904494382022472,,,,,,,,,,,,,,,,,4186359.0,894300.0,27495.0,7538.429,156.857,1.0,54.76,51874028.0
2020-10-13,Colombia,0.9010620458356624,,,,,,,,,,,,,,,,,4218942.0,894300.0,27495.0,7538.429,156.857,1.0,54.76,51874028.0
2020-10-14,Colombia,0.8980044345898004,,,,,,,,,,,,,,,,,4254719.0,894300.0,27495.0,7538.429,156.857,1.0,54.76,51874028.0
2020-10-15,Colombia,0.8990411731528483,,,,,,,,,,,,,,,,,4298145.0,894300.0,27495.0,7538.429,156.857,1.0,54.76,51874028.0
2020-10-16,Colombia,0.9008535784635588,,,,,,,,,,,,,,,,,4341158.0,894300.0,27495.0,7538.429,156.857,1.0,54.76,51874028.0
2020-10-17,Colombia,0.8939496940856559,,,,,,,,,,,,,,,,,4384959.0,894300.0,27495.0,7538.429,156.857,1.0,54.76,51874028.0
2020-10-18,Colombia,0.9009900990099008,,,,,,,,,,,,,,,,,4416839.0,945354.0,28616.0,7293.429,160.143,1.0,54.76,51874028.0
2020-10-19,Colombia,0.9015606242496998,,,,,,,,,,,,,,,,,4450268.0,945354.0,28616.0,7293.429,160.143,1.0,58.33,51874028.0
2020-10-20,Colombia,0.9076644538322268,,,,,,,,,,,,,,,,,4499824.0,945354.0,28616.0,7293.429,160.143,1.0,58.33,51874028.0
2020-10-21,Colombia,0.9009186351706036,,,,,,,,,,,,,,,,,4546888.0,945354.0,28616.0,7293.429,160.143,1.0,58.33,51874028.0
2020-10-22,Colombia,0.9079409697821504,,,,,,,,,,,,,,,,,4598286.0,945354.0,28616.0,7293.429,160.143,1.0,58.33,51874028.0
2020-10-23,Colombia,0.8984962406015038,,,,,,,,,,,,,,,,,4650835.0,945354.0,28616.0,7293.429,160.143,1.0,58.33,51874028.0
2020-10-24,Colombia,0.8948116560056859,,,,,,,,,,,,,,,,,4701071.0,945354.0,28616.0,7293.429,160.143,1.0,58.33,51874028.0
2020-10-25,Colombia,0.9105865522174535,,,,,,,,,,,,,,,,,4733902.0,998942.0,29802.0,7655.429,169.429,1.0,58.33,51874028.0
2020-10-26,Colombia,0.9016152716593244,,,,,,,,,,,,,,,,,4771721.0,998942.0,29802.0,7655.429,169.429,1.0,58.33,51874028.0
2020-10-27,Colombia,0.9057591623036648,,,,,,,,,,,,,,,,,4820035.0,998942.0,29802.0,7655.429,169.429,1.0,58.33,51874028.0
2020-10-28,Colombia,0.9103831891223731,,,,,,,,,,,,,,,,,4869039.0,998942.0,29802.0,7655.429,169.429,1.0,58.33,51874028.0
2020-10-29,Colombia,0.9124087591240876,,,,,,,,,,,,,,,,,4922268.0,998942.0,29802.0,7655.429,169.429,1.0,58.33,51874028.0
2020-10-30,Colombia,0.8851239669421488,,,,,,,,,,,,,,,,,4973405.0,998942.0,29802.0,7655.429,169.429,1.0,58.33,51874028.0
2020-10-31,Colombia,0.8877721943048577,,,,,,,,,,,,,,,,,5030456.0,998942.0,29802.0,7655.429,169.429,1.0,58.33,51874028.0
2020-11-01,Colombia,0.9090909090909092,,,,,,,,,,,,,,,,,5076031.0,1063151.0,31135.0,9172.714,190.429,1.0,58.33,51874028.0
2020-11-02,Colombia,0.9218870843000774,,,,,,,,,,,,,,,,,5106986.0,1063151.0,31135.0,9172.714,190.429,1.0,58.33,51874028.0
2020-11-03,Colombia,0.9041604754829125,,,,,,,,,,,,,,,,,5145037.0,1063151.0,31135.0,9172.714,190.429,1.0,58.33,51874028.0
2020-11-04,Colombia,0.8940986257073565,,,,,,,,,,,,,,,,,5195722.0,1063151.0,31135.0,9172.714,190.429,1.0,58.33,51874028.0
2020-11-05,Colombia,0.8964346349745331,,,,,,,,,,,,,,,,,5238557.0,1063151.0,31135.0,9172.714,190.429,1.0,58.33,51874028.0
2020-11-06,Colombia,0.8935018050541517,,,,,,,,,,,,,,,,,5300983.0,1063151.0,31135.0,9172.714,190.429,1.0,58.33,51874028.0
2020-11-07,Colombia,0.8948393378773125,,,,,,,,,,,,,,,,,5349515.0,1063151.0,31135.0,9172.714,190.429,1.0,58.33,51874028.0
2020-11-08,Colombia,0.9181184668989548,,,,,,,,,,,,,,,,,5382322.0,1127733.0,32405.0,9226.0,181.429,1.0,58.33,51874028.0
2020-11-09,Colombia,0.9109149277688604,,,,,,,,,,,,,,,,,5430786.0,1127733.0,32405.0,9226.0,181.429,1.0,58.33,51874028.0
2020-11-10,Colombia,0.9226139294926912,,,,,,,,,,,,,,,,,5480102.0,1127733.0,32405.0,9226.0,181.429,1.0,58.33,51874028.0
2020-11-11,Colombia,0.9051029543419876,,,,,,,,,,,,,,,,,5528725.0,1127733.0,32405.0,9226.0,181.429,1.0,58.33,51874028.0
2020-11-12,Colombia,0.8902077151335311,,,,,,,,,,,,,,,,,5581509.0,1127733.0,32405.0,9226.0,181.429,1.0,58.33,51874028.0
